Дата замера	дата замера	Ртр МПа	Туст °С	газ м3/сут	конд-т м3/сут	вода м3/сут	ID	Куст	Группа
2022-10-07	2018-10-07	5.9	20	18320.8	0	0.1	118	К-А	Кувачи-Алат
2022-10-14	2018-10-14	5.8	18	20000	0.1	0.3	118	К-А	Кувачи-Алат
2022-10-15	2018-10-15	5.9	19	19500	0.1	0.3	118	К-А	Кувачи-Алат
2022-10-23	2018-10-23	5.9	20	19000	0	0	118	К-А	Кувачи-Алат
2022-11-04	2018-11-04	5.9	16.7	17813	0.02	0.348	118	К-А	Кувачи-Алат
2022-11-16	2018-11-16	6	17.8	20357	0.055	0.15	118	К-А	Кувачи-Алат
2022-11-30	2018-11-30	6	19	18547	0.053	0.155	118	К-А	Кувачи-Алат
2022-12-04	2018-12-04	6	17	19168	0.117	0.318	118	К-А	Кувачи-Алат
2022-12-16	2018-12-16	6	17	17200	0	0	118	К-А	Кувачи-Алат
2022-12-17	2018-12-17	6	16	18500	0	0	118	К-А	Кувачи-Алат
2022-12-18	2018-12-18	5.8	15	17000	0	0	118	К-А	Кувачи-Алат
2022-12-25	2018-12-25	5.8	20.5	16638	0.076	0.1	118	К-А	Кувачи-Алат
2022-12-28	2018-12-28	5.8	18.4	16.2	0.017	0.1	118	К-А	Кувачи-Алат
2022-12-29	2018-12-29	5.8	19	22654	0.036	0.1	118	К-А	Кувачи-Алат
2023-01-04	2019-01-04	5.8	17.6	16098	0.04	0.1	118	К-А	Кувачи-Алат
2023-01-05	2019-01-05	5.8	17.2	17146	0	0.1	118	К-А	Кувачи-Алат
2023-01-08	2019-01-08	5.9	18.4	9545	0.01	0	118	К-А	Кувачи-Алат
2023-01-09	2019-01-09	5.9	18.9	10342	0	0	118	К-А	Кувачи-Алат
2023-01-16	2019-01-16	5.8	18	16089	0.1	0.13	118	К-А	Кувачи-Алат
2023-01-17	2019-01-17	5.8	18.1	16752.3	0.1	0.14	118	К-А	Кувачи-Алат
2023-01-19	2019-01-19	5.7	17.8	11036	0	0	118	К-А	Кувачи-Алат
2023-01-20	2019-01-20	5.7	17	12862.8	0	0	118	К-А	Кувачи-Алат
2023-01-22	2019-01-22	5.7	17	8453.7	0	0	118	К-А	Кувачи-Алат
2023-01-23	2019-01-23	5.7	20.2	8190	0	0.01	118	К-А	Кувачи-Алат
2023-01-24	2019-01-24	5.8	17.8	16742	0.023	0.063	118	К-А	Кувачи-Алат
2023-01-28	2019-01-28	5.7	17.3	7427.1	0	0	118	К-А	Кувачи-Алат
2023-01-29	2019-01-29	5.7	19.8	9270.2	0.02	0.1	118	К-А	Кувачи-Алат
2023-02-05	2019-02-05	5.6	17	9000	0.01	0.1	118	К-А	Кувачи-Алат
2023-02-06	2019-02-06	5.6	18	11000	0.05	0.1	118	К-А	Кувачи-Алат
2023-02-08	2019-02-08	5.6	18	13500	0.02	0.3	118	К-А	Кувачи-Алат
2023-02-21	2019-02-21	5.7	17	14381	0	0.3	118	К-А	Кувачи-Алат
2023-03-13	2019-03-13	5.8	18.2	14975	0.075	0.2	118	К-А	Кувачи-Алат
2023-03-18	2019-03-18	5.7	19.1	16500	0.1	0.2	118	К-А	Кувачи-Алат
2023-03-24	2019-03-24	5.7	18.5	16800	0.07	0.2	118	К-А	Кувачи-Алат
2023-03-29	2019-03-29	5.6	19	9000	0	0	118	К-А	Кувачи-Алат
2023-03-30	2019-03-30	5.7	20	16600	0.15	0.5	118	К-А	Кувачи-Алат
2023-03-31	2019-03-31	5.7	17	16000	0.125	0.275	118	К-А	Кувачи-Алат
2023-04-04	2019-04-04	5.7	21	17100	0.05	0.3	118	К-А	Кувачи-Алат
2023-04-05	2019-04-05	5.7	19	16900	0.04	0.15	118	К-А	Кувачи-Алат
2023-04-06	2019-04-06	5.7	20	16600	0.05	0.2	118	К-А	Кувачи-Алат
2023-04-07	2019-04-07	5.7	21	16200	0.05	0.3	118	К-А	Кувачи-Алат
2023-04-12	2019-04-12	5.6	21.2	15560	0.05	0.31	118	К-А	Кувачи-Алат
2023-04-19	2019-04-19	5.6	19.2	4882	0.017	0	118	К-А	Кувачи-Алат
2023-04-20	2019-04-20	5.6	19.5	4767	0.017	0.001	118	К-А	Кувачи-Алат
2023-04-23	2019-04-23	5.6	22.3	5111	0.013	0.001	118	К-А	Кувачи-Алат
2023-04-25	2019-04-25	5.6	24.5	15082	0.08	0.332	118	К-А	Кувачи-Алат
2023-04-26	2019-04-26	5.6	23	17025	0.03	0.212	118	К-А	Кувачи-Алат
2023-05-05	2019-05-05	5.5	24	13428	0.016	0.1	118	К-А	Кувачи-Алат
2023-05-14	2019-05-14	5.4	23.5	7890.8	0.014	0.189	118	К-А	Кувачи-Алат
2023-05-15	2019-05-15	5.4	24	8812.9	0.015	0	118	К-А	Кувачи-Алат
2023-05-16	2019-05-16	5.4	23.7	8298.3	0.139	0.139	118	К-А	Кувачи-Алат
2023-05-17	2019-05-17	5.5	23.4	12033	0.31	0.503	118	К-А	Кувачи-Алат
2019-12-10	2015-12-10	8.6	49	252421	16.6	14.67	100	КП 1	Кувачи-Алат
2019-12-11	2015-12-11	8.5	49	136582	0.59	0.11	100	КП 1	Кувачи-Алат
2019-12-20	2015-12-20	7.7	47	100240	0.24	0.35	100	КП 1	Кувачи-Алат
2020-01-06	2016-01-06	7.4	45	93877	0.69	0.36	100	КП 1	Кувачи-Алат
2020-01-13	2016-01-13	7.6	46	85512	0.5	0.4	100	КП 1	Кувачи-Алат
2020-01-25	2016-01-25	7.4	44	75686	0	0.68	100	КП 1	Кувачи-Алат
2020-02-05	2016-02-05	7.3	42	76358	0.24	0.9	100	КП 1	Кувачи-Алат
2020-02-22	2016-02-22	7.1	43	72423	0.693	0	100	КП 1	Кувачи-Алат
2020-02-23	2016-02-23	7.1	43	72924	0.36	0	100	КП 1	Кувачи-Алат
2020-03-07	2016-03-07	7	43.3	72000	0.43	0	100	КП 1	Кувачи-Алат
2020-03-09	2016-03-09	6.4	33	28800	0.624	1.68	100	КП 1	Кувачи-Алат
2020-03-14	2016-03-14	6.2	26	21623	0	0	100	КП 1	Кувачи-Алат
2020-03-15	2016-03-15	6.2	27	20825	0	0	100	КП 1	Кувачи-Алат
2020-03-19	2016-03-19	7.4	46	93745.7	0.32	0	100	КП 1	Кувачи-Алат
2020-03-30	2016-03-30	6.5	37	60386	0	0	100	КП 1	Кувачи-Алат
2020-04-11	2016-04-11	6.4	25.5	29090	0.4	0	100	КП 1	Кувачи-Алат
2020-04-12	2016-04-12	7	43	64464	0	0.16	100	КП 1	Кувачи-Алат
2020-04-22	2016-04-22	7	45	83679	0	0.03	100	КП 1	Кувачи-Алат
2020-05-03	2016-05-03	7	46.5	103200	0	0.55	100	КП 1	Кувачи-Алат
2020-05-04	2016-05-04	7	47	74000	1.05	5.39	100	КП 1	Кувачи-Алат
2020-05-28	2016-05-28	6.8	41	55200	0	0	100	КП 1	Кувачи-Алат
2020-05-29	2016-05-29	6.5	44	79951	0.38	0	100	КП 1	Кувачи-Алат
2020-06-01	2016-06-01	6.4	47	82000	0.33	0.37	100	КП 1	Кувачи-Алат
2020-06-20	2016-06-20	6.4	45	87293.9	0.024	0.24	100	КП 1	Кувачи-Алат
2020-07-02	2016-07-02	6.5	47	101700	0	0	100	КП 1	Кувачи-Алат
2020-07-20	2016-07-20	6.3	34	22341	0.56	0.86	100	КП 1	Кувачи-Алат
2020-07-21	2016-07-21	6.6	34	20515	0.15	0.18	100	КП 1	Кувачи-Алат
2020-08-04	2016-08-04	6.4	26.9	11370	0.24	0.02	100	КП 1	Кувачи-Алат
2020-08-05	2016-08-05	6.6	28	13105	0.16	0.02	100	КП 1	Кувачи-Алат
2020-08-06	2016-08-06	6.6	27	11399.4	0	0.03	100	КП 1	Кувачи-Алат
2020-08-21	2016-08-21	7	25.8	10051	0.7	0.4	100	КП 1	Кувачи-Алат
2020-08-22	2016-08-22	6.5	25	11400	0.02	0.2	100	КП 1	Кувачи-Алат
2020-09-11	2016-09-11	6.1	21	9435	0	0.12	100	КП 1	Кувачи-Алат
2020-09-26	2016-09-26	6.3	20	12624	0	0	100	КП 1	Кувачи-Алат
2020-09-27	2016-09-27	6.3	20	1780	0	0	100	КП 1	Кувачи-Алат
2020-09-28	2016-09-28	6.4	20	2360	0	0	100	КП 1	Кувачи-Алат
2020-09-29	2016-09-29	6.4	28	2060	0	0.02	100	КП 1	Кувачи-Алат
2020-11-07	2016-11-07	6.6	16	1782	0.02	0.04	100	КП 1	Кувачи-Алат
2020-11-07	2016-11-07	6.6	15	7207	0	0.1	100	КП 1	Кувачи-Алат
2020-11-07	2016-11-07	6.6	15	1241	0	0.1	100	КП 1	Кувачи-Алат
2020-12-10	2016-12-10	6.3	25	1700	0	0.1	100	КП 1	Кувачи-Алат
2020-12-21	2016-12-21	6.7	22	6443.3	0	0.01	100	КП 1	Кувачи-Алат
2020-12-28	2016-12-28	6.7	14	8800	0	0.01	100	КП 1	Кувачи-Алат
2021-01-06	2017-01-06	5.6	11	29200	0	0.128	100	КП 1	Кувачи-Алат
2021-01-07	2017-01-07	6.2	59	3050	0.709	0.59	100	КП 1	Кувачи-Алат
2021-01-08	2017-01-08	6.1	19	1500	0	0	100	КП 1	Кувачи-Алат
2021-01-24	2017-01-24	6.3	10	3310	0	0	100	КП 1	Кувачи-Алат
2021-02-10	2017-02-10	5.7	5	6500	0	0	100	КП 1	Кувачи-Алат
2021-03-13	2017-03-13	6.3	12	6200	0	0	100	КП 1	Кувачи-Алат
2021-03-30	2017-03-30	6.4	17	3486	0	0.01	100	КП 1	Кувачи-Алат
2021-04-11	2017-04-11	6.4	56.8	4180	0.017	0.018	100	КП 1	Кувачи-Алат
2021-05-10	2017-05-10	6.5	31	2600	0	0.02	100	КП 1	Кувачи-Алат
2021-05-14	2017-05-14	6.4	23	11781.8	0	0.02	100	КП 1	Кувачи-Алат
2021-05-26	2017-05-26	6.4	55.8	14030	0	0.02	100	КП 1	Кувачи-Алат
2021-06-03	2017-06-03	6.5	25	4100	0	0	100	КП 1	Кувачи-Алат
2021-06-04	2017-06-04	6.4	24	1380	0	0	100	КП 1	Кувачи-Алат
2021-06-06	2017-06-06	6.5	55	1380	0	0	100	КП 1	Кувачи-Алат
2021-06-17	2017-06-17	6.3	29	23640	0	0.3	100	КП 1	Кувачи-Алат
2021-06-21	2017-06-21	6.2	28	16645	0	0.02	100	КП 1	Кувачи-Алат
2021-06-25	2017-06-25	6.4	35	5800	0	0	100	КП 1	Кувачи-Алат
2021-06-26	2017-06-26	6.5	55	24500	0	0.2	100	КП 1	Кувачи-Алат
2021-07-10	2017-07-10	6.4	53.6	36359	0	0.2	100	КП 1	Кувачи-Алат
2021-07-14	2017-07-14	6.5	27	38356.5	0	0.02	100	КП 1	Кувачи-Алат
2021-07-19	2017-07-19	6.4	56.3	41978.6	0	0.02	100	КП 1	Кувачи-Алат
2021-07-22	2017-07-22	6.2	30	3253	0	0	100	КП 1	Кувачи-Алат
2021-07-24	2017-07-24	6.3	30	40400	0	0.8	100	КП 1	Кувачи-Алат
2021-07-25	2017-07-25	6.2	30	16400	0.2	0	100	КП 1	Кувачи-Алат
2021-07-26	2017-07-26	6.2	57	13230	0.04	0.02	100	КП 1	Кувачи-Алат
2021-07-29	2017-07-29	6.2	29	42100	0	0	100	КП 1	Кувачи-Алат
2021-07-30	2017-07-30	6.1	29	30000	0	0	100	КП 1	Кувачи-Алат
2021-07-31	2017-07-31	6.1	29	12800	0	0	100	КП 1	Кувачи-Алат
2021-08-01	2017-08-01	6.1	56	45400	0	0	100	КП 1	Кувачи-Алат
2021-08-02	2017-08-02	6.2	56	30200	0	0	100	КП 1	Кувачи-Алат
2021-08-08	2017-08-08	5.8	29	38266	0	0	100	КП 1	Кувачи-Алат
2021-08-22	2017-08-22	6.2	36	18500	0	0	100	КП 1	Кувачи-Алат
2021-08-29	2017-08-29	6.1	26	2100	0.15	0.317	100	КП 1	Кувачи-Алат
2021-08-30	2017-08-30	6.1	26	42200	0.45	1	100	КП 1	Кувачи-Алат
2021-08-31	2017-08-31	6.2	29	47510	0	0.02	100	КП 1	Кувачи-Алат
2021-09-01	2017-09-01	6.1	26	46890	0	0.02	100	КП 1	Кувачи-Алат
2021-09-03	2017-09-03	6.8	53.7	35425	0	0.02	100	КП 1	Кувачи-Алат
2021-09-15	2017-09-15	6.7	30	47400	0	1.4	100	КП 1	Кувачи-Алат
2021-09-17	2017-09-17	6.9	29	8959	0	0	100	КП 1	Кувачи-Алат
2021-09-18	2017-09-18	6.8	30	54809	0	0	100	КП 1	Кувачи-Алат
2021-09-21	2017-09-21	6.8	29	11226	0	0.3	100	КП 1	Кувачи-Алат
2021-09-22	2017-09-22	6.9	31	55412	0	0	100	КП 1	Кувачи-Алат
2021-09-23	2017-09-23	6.9	28	27000	0	0	100	КП 1	Кувачи-Алат
2021-09-25	2017-09-25	6.9	30	56600	0	0	100	КП 1	Кувачи-Алат
2021-09-26	2017-09-26	6.9	28	46500	0	0.015	100	КП 1	Кувачи-Алат
2021-09-30	2017-09-30	6.8	23	56800	0	0.01	100	КП 1	Кувачи-Алат
2021-10-07	2017-10-07	6.7	23	3928	0	0.03	100	КП 1	Кувачи-Алат
2021-10-08	2017-10-08	7.2	30	43125	0	0.09	100	КП 1	Кувачи-Алат
2021-10-10	2017-10-10	6.9	28	70572	0.1	0.4	100	КП 1	Кувачи-Алат
2021-10-13	2017-10-13	6.9	29	5056	0.1	0.04	100	КП 1	Кувачи-Алат
2021-10-14	2017-10-14	6.8	28	57400	0.34	0.01	100	КП 1	Кувачи-Алат
2021-10-17	2017-10-17	6.7	25	13083	0	0.014	100	КП 1	Кувачи-Алат
2021-10-18	2017-10-18	6.7	25	51000	0	0.01	100	КП 1	Кувачи-Алат
2021-10-19	2017-10-19	6.5	26	13704	0	0.01	100	КП 1	Кувачи-Алат
2021-10-21	2017-10-21	6.5	28	53520	0.4	1.2	100	КП 1	Кувачи-Алат
2021-10-23	2017-10-23	6.5	19	28900	0	0	100	КП 1	Кувачи-Алат
2021-10-27	2017-10-27	6.6	28	6270	0	0	100	КП 1	Кувачи-Алат
2021-10-28	2017-10-28	6.7	28	51969	0.382	1.657	100	КП 1	Кувачи-Алат
2021-11-10	2017-11-10	6.2	28	43591	0.2	1.7	100	КП 1	Кувачи-Алат
2021-11-13	2017-11-13	6.2	31	48859	0	0	100	КП 1	Кувачи-Алат
2021-11-15	2017-11-15	5.9	31	11953	0	0	100	КП 1	Кувачи-Алат
2021-11-16	2017-11-16	6.7	31	50300	0	0	100	КП 1	Кувачи-Алат
2021-11-23	2017-11-23	6.7	40	48000	0.1	2	100	КП 1	Кувачи-Алат
2021-11-24	2017-11-24	6.7	41	48791	0.1	0.5	100	КП 1	Кувачи-Алат
2021-12-01	2017-12-01	6.7	41	48783	0.1	0.5	100	КП 1	Кувачи-Алат
2021-12-03	2017-12-03	6.7	32	18495	0	0.01	100	КП 1	Кувачи-Алат
2021-12-08	2017-12-08	6.6	53.2	51927	0.1	0.5	100	КП 1	Кувачи-Алат
2021-12-13	2017-12-13	6.6	44	44790	0.1	1.5	100	КП 1	Кувачи-Алат
2021-12-17	2017-12-17	6.8	52.6	53726	0	0.008	100	КП 1	Кувачи-Алат
2021-12-19	2017-12-19	6.9	45	24550	0	0.007	100	КП 1	Кувачи-Алат
2021-12-22	2017-12-22	7	25	48258	0.1	0.3	100	КП 1	Кувачи-Алат
2021-12-24	2017-12-24	6.8	23	11860	0	0.01	100	КП 1	Кувачи-Алат
2021-12-25	2017-12-25	6.9	25	44028	0.1	0.3	100	КП 1	Кувачи-Алат
2022-01-01	2018-01-01	6	23	12500	0	0.1	100	КП 1	Кувачи-Алат
2022-01-05	2018-01-05	6	21	21905	0	0.1	100	КП 1	Кувачи-Алат
2022-01-07	2018-01-07	6.2	38	40650	0	0.006	100	КП 1	Кувачи-Алат
2022-01-10	2018-01-10	6.7	30	11706	0	0	100	КП 1	Кувачи-Алат
2022-01-12	2018-01-12	6.2	40	41000	0	0.18	100	КП 1	Кувачи-Алат
2022-01-15	2018-01-15	6	35	41697	0	0	100	КП 1	Кувачи-Алат
2022-01-19	2018-01-19	6.1	24	13639.3	0	0.01	100	КП 1	Кувачи-Алат
2022-01-21	2018-01-21	6.2	39	40809	0	0.11	100	КП 1	Кувачи-Алат
2022-02-02	2018-02-02	6.2	21	8900	0	0.005	100	КП 1	Кувачи-Алат
2022-02-04	2018-02-04	6	23	42500	0	0.5	100	КП 1	Кувачи-Алат
2022-02-09	2018-02-09	6.1	19	29370	0	0	100	КП 1	Кувачи-Алат
2022-02-10	2018-02-10	6.1	15	15000	0	0	100	КП 1	Кувачи-Алат
2022-02-11	2018-02-11	6	25	19100	0	0	100	КП 1	Кувачи-Алат
2022-02-13	2018-02-13	6.1	25	26700	0	0	100	КП 1	Кувачи-Алат
2022-02-14	2018-02-14	6	20	27311	0	0.07	100	КП 1	Кувачи-Алат
2022-02-17	2018-02-17	5.9	16	748	0	0.47	100	КП 1	Кувачи-Алат
2022-02-18	2018-02-18	5.9	16	29152.1	0.1	0.5	100	КП 1	Кувачи-Алат
2022-02-25	2018-02-25	5.2	17	1165.1	0	0	100	КП 1	Кувачи-Алат
2022-02-27	2018-02-27	6.3	54	4270.2	0	0	100	КП 1	Кувачи-Алат
2022-02-28	2018-02-28	6	17	1571.5	0	0	100	КП 1	Кувачи-Алат
2022-03-01	2018-03-01	6	17	1462.3	0	0.01	100	КП 1	Кувачи-Алат
2022-03-02	2018-03-02	6.1	16	1459	0	0	100	КП 1	Кувачи-Алат
2022-03-05	2018-03-05	6	28	29000	0.73	1.3	100	КП 1	Кувачи-Алат
2022-03-06	2018-03-06	5.9	29	37700	0.77	0.57	100	КП 1	Кувачи-Алат
2022-03-07	2018-03-07	5.9	28	34900	0.122	0.3	100	КП 1	Кувачи-Алат
2022-03-09	2018-03-09	5.9	22	2041	0	0	100	КП 1	Кувачи-Алат
2022-03-10	2018-03-10	6.3	21	34400	0	0.4	100	КП 1	Кувачи-Алат
2022-03-13	2018-03-13	6.2	18	29000	0	2.2	100	КП 1	Кувачи-Алат
2022-03-14	2018-03-14	6.1	21	31400	0	0.22	100	КП 1	Кувачи-Алат
2022-03-16	2018-03-16	6	20	4298	0	0.01	100	КП 1	Кувачи-Алат
2022-03-17	2018-03-17	7.3	35	38233	0.1	0.6	100	КП 1	Кувачи-Алат
2022-03-20	2018-03-20	6.3	42	34913	0.1	0.6	100	КП 1	Кувачи-Алат
2022-03-22	2018-03-22	6.2	27	4213	0	0.01	100	КП 1	Кувачи-Алат
2022-03-23	2018-03-23	6.3	36	34655	0.371	2.11	100	КП 1	Кувачи-Алат
2022-03-25	2018-03-25	6.2	31	11438	0	0.1	100	КП 1	Кувачи-Алат
2022-03-30	2018-03-30	6.3	40	34550	0.1	2.11	100	КП 1	Кувачи-Алат
2022-04-01	2018-04-01	6.1	34	29494	0	0.015	100	КП 1	Кувачи-Алат
2022-04-03	2018-04-03	6.1	26.2	10917	0.286	0.538	100	КП 1	Кувачи-Алат
2022-04-07	2018-04-07	6.2	38	27000	0	0	100	КП 1	Кувачи-Алат
2022-04-20	2018-04-20	6.3	19	1372	0	0.02	100	КП 1	Кувачи-Алат
2022-04-20	2018-04-20	6.3	28	18640	0	0	100	КП 1	Кувачи-Алат
2022-04-21	2018-04-21	6.6	23	13228	0	0	100	КП 1	Кувачи-Алат
2022-04-26	2018-04-26	6.4	18.4	5958	0	0.01	100	КП 1	Кувачи-Алат
2022-04-28	2018-04-28	6.7	23	13470	0	0	100	КП 1	Кувачи-Алат
2022-05-04	2018-05-04	6.5	19	1451	0	0	100	КП 1	Кувачи-Алат
2022-05-05	2018-05-05	6.5	20	3500	0	0	100	КП 1	Кувачи-Алат
2022-05-08	2018-05-08	6.3	20	12900	0	0.2	100	КП 1	Кувачи-Алат
2022-05-10	2018-05-10	6.5	32	16500	0	0.3	100	КП 1	Кувачи-Алат
2022-05-13	2018-05-13	6.4	23.6	1945	0	0.02	100	КП 1	Кувачи-Алат
2022-05-14	2018-05-14	6.3	20	1053	0	0.02	100	КП 1	Кувачи-Алат
2022-05-15	2018-05-15	6.4	20.8	11100	0	0.02	100	КП 1	Кувачи-Алат
2022-05-17	2018-05-17	6.4	24.9	9590	0	0.02	100	КП 1	Кувачи-Алат
2022-05-19	2018-05-19	6.2	18.1	2036	0	0.02	100	КП 1	Кувачи-Алат
2022-05-20	2018-05-20	6.2	21.7	1713.8	0	0.02	100	КП 1	Кувачи-Алат
2022-05-22	2018-05-22	6.2	28.2	16140	0	0.02	100	КП 1	Кувачи-Алат
2022-05-23	2018-05-23	6.2	29	11823	0	0.02	100	КП 1	Кувачи-Алат
2022-05-28	2018-05-28	6.3	19.6	11556	0	0.02	100	КП 1	Кувачи-Алат
2022-06-09	2018-06-09	6.4	21.2	1952	0	0.01	100	КП 1	Кувачи-Алат
2022-06-12	2018-06-12	6.1	22.7	3780	0	0.01	100	КП 1	Кувачи-Алат
2022-06-16	2018-06-16	6.1	20.6	2061	0	0	100	КП 1	Кувачи-Алат
2022-06-22	2018-06-22	5.8	33.2	8274	0	0.01	100	КП 1	Кувачи-Алат
2022-06-25	2018-06-25	5.8	27	20163	0.1	0.3	100	КП 1	Кувачи-Алат
2022-06-26	2018-06-26	6	27	13968	0.1	0.3	100	КП 1	Кувачи-Алат
2022-07-03	2018-07-03	6	27	1830	0	0	100	КП 1	Кувачи-Алат
2022-07-05	2018-07-05	6	27	5341	0	0	100	КП 1	Кувачи-Алат
2022-07-15	2018-07-15	5.7	28	1462	0	0.01	100	КП 1	Кувачи-Алат
2022-07-17	2018-07-17	5.8	26	247	0	0.01	100	КП 1	Кувачи-Алат
